cluster_id	member
CLS003778	Q59961
CLS003779	Q59979
CLS003780	Q59A32
CLS003781	Q59E36
CLS003782	Q59E55
CLS003783	Q59HJ6
CLS003783	Q7KUT2
CLS003784	Q59KI4
CLS003784	Q6ZPV2
CLS003785	Q59KZ1
CLS003786	Q59LU0
CLS003787	Q59MA9
CLS003788	Q59MF9
CLS003789	Q59MJ1
CLS003790	Q2U5T5
CLS003790	Q59MN0
CLS003790	Q6BTZ4
CLS003790	Q6CX49
CLS003790	Q6FJV1
CLS003790	Q757R0
CLS003790	Q7RXW1
CLS003791	Q1DLP2
CLS003791	Q59MQ0
CLS003791	Q6BUQ2
CLS003791	Q6CVE9
CLS003791	Q758Q9
CLS003792	Q59N20
CLS003793	Q59N29
CLS003793	Q6BSM3
CLS003794	Q59NB8
CLS003795	Q59NG5
CLS003796	Q59NH8
CLS003797	Q59NW5
CLS003798	Q59NX5
CLS003799	Q59P39
CLS003800	Q59PL9
CLS003801	Q59PT0
CLS003802	Q59PZ3
CLS003802	Q6BGV9
CLS003802	Q6CXW3
CLS003802	W0TA05
CLS003803	Q59QA5
CLS003804	Q59QL0
CLS003805	Q59RA0
CLS003806	Q59RF7
CLS003807	Q59RG0
CLS003808	Q59RL7
CLS003809	Q59S45
CLS003810	Q59S50
CLS003810	Q6BKH3
CLS003811	Q59S59
CLS003812	Q59S63
CLS003812	Q6CC39
CLS003812	Q6CWQ8
CLS003813	Q59S66
CLS003814	Q59SG9
CLS003815	Q59SN6
CLS003816	Q59SR6
CLS003817	Q59SU1
CLS003818	Q59U10
CLS003819	Q59U11
CLS003820	Q59UH7
CLS003821	Q59UY7
CLS003821	Q74Z37
CLS003822	Q59V88
CLS003823	Q59VH7
CLS003824	Q59VM4
CLS003825	Q59VP7
CLS003825	Q6CIH3
CLS003825	Q6FLA4
CLS003826	Q59VQ8
CLS003827	Q59VR1
CLS003828	Q59VW6
CLS003829	Q59VX8
CLS003830	Q59W55
CLS003831	Q59W62
CLS003832	Q59WF4
CLS003833	Q59X38
CLS003834	Q59X67
CLS003835	Q59XB0
CLS003836	Q59XM0
CLS003837	Q59XP0
CLS003838	Q59XV0
CLS003839	Q59XY0
CLS003840	Q59Y20
CLS003841	Q59Y31
CLS003842	Q59YS7
CLS003843	Q59ZC8
CLS003844	Q59ZW2
CLS003845	Q59ZX6
CLS003846	Q59ZZ6
CLS003847	Q5A044
CLS003848	Q5A0E2
CLS003849	Q5A0J0
CLS003850	Q5A246
CLS003850	Q6BQ18
CLS003851	Q5A287
CLS003852	Q5A2B9
CLS003853	Q5A2J7
CLS003854	Q5A2V2
CLS003855	Q5A309
CLS003856	Q5A310
CLS003857	Q5A368
CLS003858	Q5A432
CLS003859	Q5A446
CLS003860	Q5A4G2
CLS003861	Q5A4K7
CLS003862	Q5A4N0
CLS003863	Q5A4X0
CLS003864	Q5A4X5
CLS003865	Q5A506
CLS003866	Q5A599
CLS003867	Q5A649
CLS003868	Q5A6N8
CLS003869	Q5A6P6
CLS003870	Q5A6T5
CLS003871	Q5A6T8
CLS003872	Q5A7Q2
CLS003873	Q5A7R7
CLS003874	Q5A846
CLS003875	Q5A849
CLS003876	Q5A872
CLS003877	Q5A960
CLS003878	Q5A961
CLS003879	Q5AA26
CLS003880	Q5AAF4
CLS003881	Q5AAJ7
CLS003882	Q1E5R1
CLS003882	Q2GQ93
CLS003882	Q5AAW3
CLS003882	Q6H7S2
CLS003882	Q7S5D9
CLS003882	Q94BV4
CLS003883	Q5ABA6
CLS003883	Q6BIL4
CLS003884	Q5ABC5
CLS003885	Q5ABD9
CLS003886	Q5ABE2
CLS003887	Q5ABW2
CLS003888	Q5ACL4
CLS003889	Q5ACU3
CLS003890	Q5AD13
CLS003891	Q5AD67
CLS003892	Q5AD72
CLS003893	Q5A688
CLS003893	Q5ADM9
CLS003894	Q5ADQ9
CLS003895	B9WEV3
CLS003895	C4YP90
CLS003895	Q5ADS3
CLS003896	Q5ADX2
CLS003897	Q5AEG7
CLS003898	Q5AF95
CLS003898	Q6BXG0
CLS003899	Q5AFT3
CLS003899	Q6BHK3
CLS003900	Q5AG31
CLS003901	Q5AG77
CLS003902	Q5AG97
CLS003903	Q5AGA0
CLS003904	Q5AH25
CLS003905	Q5AHA0
CLS003906	Q5AHA4
CLS003907	Q5AHB1
CLS003907	Q6BNL1
CLS003908	Q5AHG6
CLS003909	Q5AHJ5
CLS003910	Q5AHK2
CLS003911	Q5AHZ7
CLS003912	Q5AI80
CLS003913	Q5AIA4
CLS003914	Q5AJ77
CLS003915	Q5AJC1
CLS003916	Q5AJV5
CLS003917	Q5AK10
CLS003918	Q5AKU3
CLS003919	Q5AL16
CLS003920	Q5AL27
CLS003921	Q5AL52
CLS003922	Q5ALL3
CLS003923	Q2USL9
CLS003923	Q5ALL8
CLS003924	Q5ALR8
CLS003925	Q5ALV2
CLS003926	Q5ALX3
CLS003927	Q5AM44
CLS003928	Q5AML1
CLS003929	Q5AMM4
CLS003930	Q5AMQ4
CLS003931	Q5ANC9
CLS003932	Q5AND1
CLS003933	Q5AP90
CLS003934	Q1K8E7
CLS003934	Q5AP95
CLS003935	Q5APD4
CLS003936	Q5APK0
CLS003937	Q5APQ8
CLS003938	Q5APR8
CLS003939	Q5APU2
CLS003940	Q5AQ33
CLS003941	Q5AR44
CLS003942	Q5AR49
CLS003943	Q5AR50
CLS003944	Q5AR54
CLS003945	Q2TW69
CLS003945	Q5ARP5
CLS003945	Q92457
CLS003946	Q5ASE0
CLS003947	Q5AT15
CLS003948	Q5ATK1
CLS003949	Q1DTR6
CLS003949	Q2U9X7
CLS003949	Q4WEU2
CLS003949	Q5ATV8
CLS003950	Q5AUW5
CLS003951	Q5AUX7
CLS003952	Q5AUZ9
CLS003952	S0DPM1
CLS003953	Q5AVZ7
CLS003954	Q5AW25
CLS003955	Q5AW62
CLS003956	Q2UMJ2
CLS003956	Q4WH97
CLS003956	Q5AW93
CLS003957	Q2UQV7
CLS003957	Q5AWI5
CLS003957	Q92442
CLS003958	Q4W9R7
CLS003958	Q5AXD1
CLS003959	Q5AXT5
CLS003960	Q2H102
CLS003960	Q5AYC8
CLS003961	Q2UTX5
CLS003961	Q5AYH8
CLS003962	Q5AYI6
CLS003963	Q5AYL5
CLS003964	Q4WDF1
CLS003964	Q5AYR3
CLS003965	Q5AZC9
CLS003966	Q4X0Z7
CLS003966	Q5AZT7
CLS003966	Q6C0B5
CLS003966	Q6CNR9
CLS003966	Q9M9L7
CLS003966	Q9M9L8
CLS003967	Q4X1U0
CLS003967	Q5B011
CLS003968	Q17VC6
CLS003968	Q1BCW7
CLS003968	Q1BEF6
CLS003968	Q1G937
CLS003968	Q1GRD4
CLS003968	Q1GVZ9
CLS003968	Q1IW59
CLS003968	Q1J9G4
CLS003968	Q1RIZ3
CLS003968	Q1WSW0
CLS003968	Q24QE3
CLS003968	Q255A1
CLS003968	Q2IZ16
CLS003968	Q2J4P8
CLS003968	Q2JAZ7
CLS003968	Q2JL43
CLS003968	Q2JUN7
CLS003968	Q2N5R9
CLS003968	Q2RGL8
CLS003968	Q2YUD8
CLS003968	Q318V6
CLS003968	Q31IT1
CLS003968	Q37683
CLS003968	Q37757
CLS003968	Q3AR09
CLS003968	Q3B5F5
CLS003968	Q3JYQ0
CLS003968	Q3KMQ9
CLS003968	Q3M704
CLS003968	Q3Z6L3
CLS003968	Q47LP1
CLS003968	Q47TE8
CLS003968	Q49YY5
CLS003968	Q4FPA5
CLS003968	Q4JTF2
CLS003968	Q4MPR6
CLS003968	Q59322
CLS003968	Q5B041
CLS003968	Q5HEH2
CLS003968	Q5NEE1
CLS003968	Q5Z1F9
CLS003968	Q64QU2
CLS003968	Q65MZ8
CLS003968	Q6A6W2
CLS003968	Q6ADK2
CLS003968	Q6HPC7
CLS003968	Q6NJ37
CLS003968	Q6YR94
CLS003968	Q73ER9
CLS003968	Q7MAE3
CLS003968	Q7TTX1
CLS003968	Q7TU44
CLS003968	Q7U317
CLS003968	Q814B0
CLS003968	Q82DI5
CLS003968	Q83NN0
CLS003968	Q89LB1
CLS003968	Q8CWW6
CLS003968	Q8CX00
CLS003968	Q8CY27
CLS003968	Q8G879
CLS003968	Q8GJ00
CLS003968	Q8NZ56
CLS003968	Q8R5X7
CLS003968	Q929V0
CLS003968	Q92H04
CLS003968	Q93EU6
CLS003968	Q93GT6
CLS003968	Q93ZM7
CLS003968	Q94596
CLS003968	Q9AFA6
CLS003968	Q9AGE6
CLS003968	Q9AME7
CLS003968	Q9AMJ8
CLS003968	Q9EZV1
CLS003968	Q9KI57
CLS003968	Q9KI71
CLS003968	Q9KJ23
CLS003968	Q9KXU5
CLS003968	Q9REU4
CLS003968	Q9RWQ9
CLS003968	Q9WYX6
CLS003968	Q9ZN50
CLS003969	Q5B0F4
CLS003970	Q1DP69
CLS003970	Q2H720
CLS003970	Q2U070
CLS003970	Q4X195
CLS003970	Q5B0J9
CLS003970	Q6C4D4
CLS003970	Q7SBC6
CLS003971	Q4X162
CLS003971	Q5B0M8
CLS003972	Q2UFN0
CLS003972	Q5APF2
CLS003972	Q5B1L4
CLS003972	Q6BLS3
CLS003972	Q6CU71
CLS003973	Q5B2E9
CLS003974	Q5B2Q1
CLS003974	Q7S5C0
CLS003975	Q2UBF1
CLS003975	Q5B2X8
CLS003976	Q4WYA1
CLS003976	Q5B367
CLS003977	Q5B3B1
CLS003978	Q4WXW1
CLS003978	Q5B3H7
CLS003979	Q4WWN2
CLS003979	Q5B3W7
CLS003980	Q5B4D1
CLS003981	Q4WP02
CLS003981	Q5B4R9
CLS003982	Q4WNY4
CLS003982	Q5B4T5
CLS003983	Q5B4Z3
CLS003984	Q4WQG5
CLS003984	Q5B778
CLS003984	Q6CEJ6
CLS003985	Q5B7I4
CLS003986	Q5B7I9
CLS003986	Q6F5E3
CLS003987	Q5B7U4
CLS003988	Q4WAH4
CLS003988	Q5B7W2
CLS003989	Q5B8A1
CLS003990	Q5B8L0
CLS003991	Q5BA83
CLS003992	Q5BA89
CLS003993	Q4WTT7
CLS003993	Q5BAX7
CLS003994	Q5BB40
CLS003995	Q5BB57
CLS003996	Q4WHN8
CLS003996	Q5BBK9
CLS003997	Q5BBP8
CLS003998	Q2UUN6
CLS003998	Q4P6N0
CLS003998	Q54S03
CLS003998	Q5BBY1
CLS003998	Q6BH93
CLS003998	Q9SB89
CLS003999	Q4WP96
CLS003999	Q5BCN2
CLS004000	A1C499
CLS004000	Q0CEX9
CLS004000	Q5BD29
CLS004001	Q5BD38
CLS004001	Q8J0D2
CLS004002	Q4WCG2
CLS004002	Q5BDB9
CLS004003	A1C3V7
CLS004003	A1DB29
CLS004003	B0YA45
CLS004003	Q0D205
CLS004003	Q1DZ34
CLS004003	Q2TZ06
CLS004003	Q4WCJ7
CLS004003	Q5BDG0
CLS004004	Q5BDJ6
CLS004005	Q527H0
CLS004005	Q5BDX1
CLS004005	Q5K654
CLS004005	Q7SGD2
CLS004006	Q5BE03
CLS004007	Q5BE04
CLS004008	Q5BEJ4
CLS004009	Q5BEK1
CLS004010	Q1E306
CLS004010	Q2UQW3
CLS004010	Q4IPI1
CLS004010	Q4WRH5
CLS004010	Q5BET6
CLS004011	Q5BFG8
CLS004012	Q5BFT5
CLS004013	Q5BFX0
CLS004014	Q5BG07
CLS004015	Q4IBN1
CLS004015	Q4WJS2
CLS004015	Q5BGC4
CLS004016	Q5BGE2
CLS004017	Q5BH30
CLS004018	Q5BH33
CLS004019	Q5BI31
CLS004020	Q5BI42
CLS004021	A7MD70
CLS004021	B3DLE8
CLS004021	Q08DR9
CLS004021	Q3KR99
CLS004021	Q4R7H3
CLS004021	Q5BIX7
CLS004021	Q6NRW2
CLS004021	Q923A2
CLS004021	Q96EA4
CLS004022	Q5BIY5
CLS004023	Q5BJ41
CLS004023	Q8K3P5
CLS004024	Q5BJE1
CLS004025	Q5BK26
CLS004025	Q5RDS0
CLS004026	Q5BK84
CLS004026	Q60472
CLS004027	Q5BKC9
CLS004028	Q5BKX6
CLS004029	Q5BL07
CLS004030	Q5BL44
CLS004030	Q68F35
CLS004031	Q5BL50
CLS004031	Q6UQ17
CLS004031	Q8TF62
CLS004032	Q5BLE8
CLS004033	Q5BLK4
CLS004034	Q5BMR2
CLS004035	Q5BQN5
CLS004036	Q5C8U3
CLS004036	Q5C8U4
CLS004037	Q5CCK4
CLS004037	Q6Z3U3
CLS004038	Q5CD77
CLS004039	Q5CL93
CLS004040	Q5CZI8
CLS004040	Q8K3W3
CLS004041	Q5CZZ9
CLS004041	Q5ZJ58
CLS004041	Q99755
CLS004042	Q5D1E7
CLS004043	Q5D7I1
CLS004043	Q5D7I6
CLS004044	Q5D862
CLS004045	Q5D869
CLS004046	Q5DRA6
CLS004046	Q5DRA7
CLS004046	Q5DRA8
CLS004046	Q5DRA9
CLS004046	Q5DRB0
CLS004046	Q9Y5F8
CLS004047	Q5DRE1
CLS004047	Q5DRE2
CLS004047	Q5DRE3
CLS004047	Q5DRE4
CLS004047	Q5DRE5
CLS004047	Q5DRE6
CLS004047	Q5DRF3
CLS004047	Q5DRF4
CLS004047	Q5DRF5
CLS004047	Q767I8
CLS004047	Q91Y11
CLS004047	Q91Y13
CLS004047	Q9UN75
CLS004047	Q9Y5I1
CLS004047	Q9Y5I3
CLS004048	Q5DTT1
CLS004049	Q5DTT8
CLS004050	Q5DTU0
CLS004051	Q5DTV4
CLS004052	Q5DTZ0
CLS004053	Q5DU05
CLS004054	Q5DU25
CLS004055	Q5DU28
CLS004056	Q5DU41
CLS004056	Q6P9F7
CLS004057	Q5DUY0
CLS004058	Q5DW34
CLS004058	Q9H9B1
CLS004059	Q5E279
CLS004059	Q5FUY5
CLS004059	Q5PKV9
CLS004059	Q663R1
CLS004059	Q67T12
CLS004059	Q6CYJ9
CLS004059	Q6LLH3
CLS004059	Q7MP62
CLS004059	Q7NA97
CLS004059	Q83IY4
CLS004059	Q87SR3
CLS004059	Q88BX8
CLS004059	Q8DEF3
CLS004059	Q8XEG2
CLS004059	Q8ZKX1
CLS004060	Q4QKP6
CLS004060	Q5E450
CLS004060	Q65S61
CLS004060	Q7MIT5
CLS004060	Q87MN6
CLS004060	Q8DB38
CLS004060	Q9KQ91
CLS004061	Q1C4I9
CLS004061	Q1CL87
CLS004061	Q1RFC0
CLS004061	Q2NV94
CLS004061	Q325I1
CLS004061	Q32JH8
CLS004061	Q3SKF1
CLS004061	Q487D3
CLS004061	Q4QKG6
CLS004061	Q57SE2
CLS004061	Q5E6Z0
CLS004061	Q5PFR6
CLS004061	Q5QVE8
CLS004061	Q66DV4
CLS004061	Q6D844
CLS004061	Q6LU07
CLS004061	Q7MN49
CLS004061	Q7N0J7
CLS004061	Q83SG2
CLS004061	Q87RU0
CLS004061	Q8EGR9
CLS004061	Q8FKB9
CLS004061	Q8Z8X3
CLS004061	Q8ZC45
CLS004061	Q8ZRD1
CLS004062	Q5E7H2
CLS004062	Q6LST1
CLS004062	Q87M30
CLS004063	Q5E814
CLS004063	Q9I2Q2
CLS004064	Q5E8Y5
CLS004064	Q5QY35
CLS004064	Q6LW15
CLS004065	Q5E9N5
CLS004065	Q9H078
CLS004066	Q5E9N9
CLS004066	Q9UBZ4
CLS004067	Q5EA83
CLS004068	Q5EAW4
CLS004068	Q7L590
CLS004069	Q5EAY8
CLS004069	Q5ZLG8
CLS004069	Q6NXT6
CLS004070	Q5EB20
CLS004071	Q5EB39
CLS004072	Q5EBA1
CLS004072	Q5ZJT0
CLS004072	Q80YD1
CLS004073	Q5EBL2
CLS004074	Q5EY87
CLS004074	Q921D9
CLS004075	Q5F1R6
CLS004076	Q5F293
CLS004077	Q5F2E7
CLS004078	Q5F361
CLS004079	Q5F3B1
CLS004080	Q5F3D1
CLS004080	Q6DD45
CLS004081	Q5F3D7
CLS004082	Q4R2Z6
CLS004082	Q5F3K4
CLS004082	Q8TAF3
CLS004083	Q5F3L1
CLS004083	Q5R4K3
CLS004083	Q8C050
CLS004084	Q5F3L3
CLS004084	Q8BYI8
CLS004085	Q5F3L4
CLS004085	Q9D9V7
CLS004086	Q5F3L9
CLS004087	Q5F3V0
CLS004088	Q15029
CLS004088	Q5F3X4
CLS004089	Q5F452
CLS004089	Q6TEL0
CLS004089	Q96EF0
CLS004089	Q9Y217
CLS004090	Q5F464
CLS004090	Q5XI07
CLS004091	Q5F488
CLS004092	Q5F4X8
CLS004093	Q5F4Y7
CLS004094	Q5F5A9
CLS004094	Q9JWH1
CLS004095	Q5F7J4
CLS004095	Q8XYN6
CLS004095	Q9JWC5
CLS004096	Q31G89
CLS004096	Q3IKB8
CLS004096	Q3SL40
CLS004096	Q5E3L1
CLS004096	Q5F9Z9
CLS004096	Q5NYU3
CLS004096	Q5ZWX6
CLS004096	Q7NR81
CLS004096	Q8XZJ7
CLS004097	Q5FBC3
CLS004097	Q5FBC4
CLS004098	Q5FC15
CLS004099	Q3YS01
CLS004099	Q5FGX3
CLS004099	Q5PAJ5
CLS004099	Q9WZN3
CLS004100	Q3YRX3
CLS004100	Q5FH91
CLS004100	Q5HB43
CLS004101	Q1CM51
CLS004101	Q1DAM1
CLS004101	Q1GKK5
CLS004101	Q1GVQ8
CLS004101	Q1QEN9
CLS004101	Q1R6H4
CLS004101	Q21C27
CLS004101	Q21H65
CLS004101	Q21YD1
CLS004101	Q2G5F5
CLS004101	Q2GJV5
CLS004101	Q2KWI6
CLS004101	Q2NBZ2
CLS004101	Q2NW19
CLS004101	Q2P0X5
CLS004101	Q2SMK9
CLS004101	Q2VZQ4
CLS004101	Q2YQR3
CLS004101	Q31GJ9
CLS004101	Q31W43
CLS004101	Q39EE1
CLS004101	Q3BRP9
CLS004101	Q3IJ73
CLS004101	Q3J9C0
CLS004101	Q3KI80
CLS004101	Q3KKJ7
CLS004101	Q3SWP5
CLS004101	Q3YX77
CLS004101	Q482T5
CLS004101	Q48E81
CLS004101	Q4KIF2
CLS004101	Q4UW98
CLS004101	Q57A96
CLS004101	Q5F9Q7
CLS004101	Q5FHK5
CLS004101	Q5LN23
CLS004101	Q5PAY0
CLS004101	Q5PL97
CLS004101	Q5X1C7
CLS004101	Q609C6
CLS004101	Q62IN1
CLS004101	Q6FF12
CLS004101	Q6G0P7
CLS004101	Q6LUI8
CLS004101	Q7VQM0
CLS004101	Q7WCQ0
CLS004101	Q83D87
CLS004101	Q83JG0
CLS004101	Q87WQ8
CLS004101	Q88DW0
CLS004101	Q8D2Y0
CLS004101	Q8EHL1
CLS004101	Q8K9H5
CLS004101	Q8P7V1
CLS004101	Q8PJ59
CLS004101	Q8XXP6
CLS004101	Q8YEB7
CLS004101	Q8Z3I0
CLS004101	Q8ZLT3
CLS004101	Q92SW0
CLS004101	Q9AC32
CLS004101	Q9CLU1
CLS004101	Q9KU76
CLS004101	Q9PGQ9
CLS004101	Q9PL77
CLS004102	Q1G971
CLS004102	Q1WUT3
CLS004102	Q38VP5
CLS004102	Q5FIP3
CLS004102	Q74KS1
CLS004103	Q38VV4
CLS004103	Q5FIY7
CLS004104	Q5FJ41
CLS004105	Q1WT45
CLS004105	Q38WS5
CLS004105	Q5FKH6
CLS004105	Q74JN8
CLS004106	Q5FL68
CLS004107	Q1GBZ5
CLS004107	Q1JG56
CLS004107	Q1WSN8
CLS004107	Q48SQ3
CLS004107	Q5FLF5
CLS004107	Q74LN3
CLS004107	Q88Z42
CLS004107	Q9CHU4
CLS004107	Q9CHU5
CLS004108	Q5FN28
CLS004109	Q5FP70
CLS004109	Q7W3R1
CLS004109	Q8NLP9
CLS004110	Q5FPT6
CLS004111	Q1RGY1
CLS004111	Q214X7
CLS004111	Q28S88
CLS004111	Q2G9D9
CLS004111	Q2IWF8
CLS004111	Q2RTG6
CLS004111	Q2YNJ9
CLS004111	Q4UN98
CLS004111	Q5FH87
CLS004111	Q5FQ54
CLS004111	Q5HB39
CLS004111	Q5LQI6
CLS004111	Q5PAM4
CLS004111	Q68XT9
CLS004111	Q6FZH0
CLS004111	Q8G146
CLS004111	Q92Q31
CLS004111	Q98LC0
CLS004111	Q9ZE81
CLS004112	Q2K2I9
CLS004112	Q2KBW4
CLS004112	Q5FQL0
CLS004112	Q5P3E3
CLS004112	Q6N5G6
CLS004112	Q92Y93
CLS004112	Q9F5A5
CLS004113	Q2JZH2
CLS004113	Q5FS51
CLS004114	Q1AU23
CLS004114	Q1BDE9
CLS004114	Q1C1U2
CLS004114	Q1CN77
CLS004114	Q1GBM4
CLS004114	Q1GK48
CLS004114	Q1H4P3
CLS004114	Q1MIE8
CLS004114	Q1MPW9
CLS004114	Q1QN43
CLS004114	Q1RHD1
CLS004114	Q211D9
CLS004114	Q250N9
CLS004114	Q28UX6
CLS004114	Q2GJ69
CLS004114	Q2IXR9
CLS004114	Q2JFI4
CLS004114	Q2K9M3
CLS004114	Q2N5Q5
CLS004114	Q2NWR5
CLS004114	Q2YM16
CLS004114	Q31U09
CLS004114	Q38UQ3
CLS004114	Q3J8Q8
CLS004114	Q3SSX9
CLS004114	Q3YST4
CLS004114	Q3YUZ6
CLS004114	Q47JA9
CLS004114	Q4QN34
CLS004114	Q57CP9
CLS004114	Q57H68
CLS004114	Q5F5R6
CLS004114	Q5FFD8
CLS004114	Q5FM96
CLS004114	Q5FTX8
CLS004114	Q5HC04
CLS004114	Q5P338
CLS004114	Q5PK92
CLS004114	Q60A05
CLS004114	Q65PB4
CLS004114	Q65W40
CLS004114	Q66FQ1
CLS004114	Q6FZM0
CLS004114	Q6G3X4
CLS004114	Q6N4S0
CLS004114	Q727C6
CLS004114	Q72UA7
CLS004114	Q7MGS0
CLS004114	Q7NQE7
CLS004114	Q7VKL8
CLS004114	Q7VRP8
CLS004114	Q82DQ4
CLS004114	Q82T76
CLS004114	Q83ET0
CLS004114	Q89B21
CLS004114	Q89J75
CLS004114	Q8D1H3
CLS004114	Q8F0S3
CLS004114	Q8G515
CLS004114	Q8UE09
CLS004114	Q98N65
CLS004114	Q9CK92
CLS004114	Q9JX03
CLS004114	Q9K1J1
CLS004114	Q9RH40
CLS004115	Q56Y74
CLS004115	Q5FV35
CLS004116	Q5FVM6
CLS004117	Q5FW46
CLS004118	Q5FW85
CLS004119	Q5FWF4
CLS004119	Q6NZP1
CLS004119	Q9NZC9
CLS004120	Q5FWF5
CLS004121	Q5FWH2
CLS004121	Q6EE22
CLS004121	Q9H9P5
CLS004122	Q5FWL4
CLS004122	Q7ZWU7
CLS004123	Q5FWR8
CLS004124	Q5FWS6
CLS004125	Q5FWT1
CLS004126	Q4R7R9
CLS004126	Q5FWT5
CLS004126	Q9H0R6
CLS004127	Q5FWT8
CLS004127	Q6P116
CLS004128	Q5FX52
CLS004128	Q8K4D7
CLS004129	Q32KH7
CLS004129	Q32KI9
CLS004129	Q5FYB1
CLS004130	Q5G1S8
CLS004131	Q5G265
CLS004131	Q5G267
CLS004131	Q5G270
CLS004131	Q5G271
CLS004132	Q5G5E0
CLS004133	Q5G872
CLS004133	Q66PY1
CLS004133	Q9JJS0
CLS004134	Q5GH66
CLS004134	Q6UX68
CLS004135	Q5GH67
CLS004136	Q49LS1
CLS004136	Q5GH64
CLS004136	Q5GH72
CLS004137	Q5GIG6
CLS004138	Q5GJ59
CLS004139	Q1EG72
CLS004139	Q5GJ60
CLS004140	Q43299
CLS004140	Q5GM68
CLS004140	Q84VW9
CLS004140	Q9AU12
CLS004141	Q1JED6
CLS004141	Q2GD63
CLS004141	Q4UN88
CLS004141	Q5GS25
CLS004141	Q5X9C2
CLS004141	Q82YX0
CLS004141	Q8NZ02
CLS004141	Q92JI3
CLS004141	Q97T36
CLS004141	Q99XI8
CLS004142	Q5GSP0
CLS004143	Q2GFL5
CLS004143	Q3YSV8
CLS004143	Q5FH56
CLS004143	Q5GSS5
CLS004143	Q5HC27
CLS004144	Q5GTR3
CLS004145	Q5H071
CLS004146	Q4V052
CLS004146	Q5H616
CLS004146	Q87CN1
CLS004146	Q8PDW1
CLS004146	Q8PQT0
CLS004147	Q5H7C3
CLS004148	Q5H8A4
CLS004149	Q5H8C1
CLS004150	Q5H9K5
CLS004151	Q5H9R4
CLS004152	Q5H9T9
CLS004153	Q3YRC1
CLS004153	Q5FG20
CLS004153	Q5HAI7
CLS004154	Q2GFN5
CLS004154	Q2S3R7
CLS004154	Q5HC12
CLS004155	Q2FDL0
CLS004155	Q5HCP8
CLS004155	Q5HKR6
CLS004155	Q6G625
CLS004155	Q7A366
CLS004155	Q8NUJ8
CLS004156	Q5HCR7
CLS004156	Q6G644
CLS004156	Q6GDH2
CLS004156	Q7A382
CLS004156	Q8NUL0
CLS004157	Q5HD01
CLS004157	Q6G6C4
CLS004157	Q6GDP8
CLS004158	Q5HD51
CLS004158	Q6G6H3
CLS004158	Q6GDU5
CLS004158	Q8NUU7
CLS004159	Q2FWY7
CLS004159	Q49YU6
CLS004159	Q4A070
CLS004159	Q4L7L6
CLS004159	Q5HEM0
CLS004159	Q5HN32
CLS004159	Q6G831
CLS004159	Q6GFF5
CLS004159	Q99SY5
CLS004160	Q2YT60
CLS004160	Q3B1I7
CLS004160	Q4L6W5
CLS004160	Q5HFE4
CLS004160	Q6GG85
CLS004160	Q81LK0
CLS004160	Q8CSA7
CLS004160	Q8NW87
CLS004161	Q5HFJ8
CLS004162	Q2FHG3
CLS004162	Q2FZ19
CLS004162	Q5HGF6
CLS004162	Q8CST0
CLS004162	Q99UJ7
CLS004163	Q5HGK6
CLS004164	Q5HHB8
CLS004164	Q7A6H5
CLS004164	Q8CPU0
CLS004165	Q2FIS2
CLS004165	Q2G093
CLS004165	Q2YSL2
CLS004165	Q5HHV4
CLS004165	Q5HR16
CLS004165	Q6GBB1
CLS004165	Q6GIS3
CLS004165	Q7A1I3
CLS004165	Q7A6U1
CLS004166	Q5HIB2
CLS004167	Q2FK73
CLS004167	Q2YUZ1
CLS004167	Q4L945
CLS004167	Q5HJI3
CLS004167	Q5HL73
CLS004167	Q7CCJ4
CLS004167	Q8NYM1
CLS004168	Q5HK03
CLS004168	Q8CQK4
CLS004169	Q5HKZ7
CLS004170	Q5HLE0
CLS004170	Q8CR71
CLS004171	Q2YV68
CLS004171	Q4A009
CLS004171	Q4L8V3
CLS004171	Q5HJB6
CLS004171	Q5HLG3
CLS004171	Q6GCL2
CLS004171	Q81JL2
CLS004171	Q8E218
CLS004171	Q8E7H4
CLS004172	Q5HLM5
CLS004173	Q2G0M6
CLS004173	Q49ZR6
CLS004173	Q5HLQ6
CLS004173	Q6GBT5
CLS004173	Q8CRC6
CLS004173	Q8NXY1
CLS004174	Q49WI3
CLS004174	Q5HQB0
CLS004174	Q6GAF3
CLS004174	Q6GI24
CLS004174	Q7A182
CLS004174	Q7A699
CLS004174	Q8CPP7
CLS004175	Q250P0
CLS004175	Q2JFI5
CLS004175	Q49V52
CLS004175	Q4L3K3
CLS004175	Q5HRL0
CLS004175	Q65PB5
CLS004175	Q6GJC6
CLS004175	Q6HPR6
CLS004175	Q73FA4
CLS004175	Q81J48
CLS004175	Q82DQ5
CLS004175	Q8CQ84
CLS004175	Q92F22
CLS004175	Q9L0L0
CLS004175	Q9L637
CLS004175	Q9RLT9
CLS004176	Q2G0W1
CLS004176	Q2YVS1
CLS004176	Q5HRV7
CLS004176	Q6GC36
CLS004176	Q6GJM1
CLS004176	Q7A7F0
CLS004176	Q8NY28
CLS004177	Q5HTJ5
CLS004178	Q5HTK8
CLS004178	Q7M9I4
CLS004179	Q5HTX9
CLS004180	Q5HU41
CLS004181	Q5HV12
CLS004181	Q9PPD9
CLS004182	Q5HVI4
CLS004183	Q255E5
CLS004183	Q2A1M8
CLS004183	Q30TP6
CLS004183	Q31IY8
CLS004183	Q3KM48
CLS004183	Q5HVY8
CLS004183	Q5L5I4
CLS004183	Q822J2
